dataset_name,dataset_description,trial_idx,trial_seed,trial_key,num_agents,row_count,error_count,tp,fp,fn,precision,recall,f1_score,accuracy_by_label,e2e_ms,t_inf_ms,delta_sync_ms,c_tax_ms
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",14,1056,chat_transcripts::14,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",14.922220000000408,13.825110000000862,13.925954999999846,1.097109999999546
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",14,1056,chat_transcripts::14,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",27.10103500000116,25.716985000000033,26.147689999999812,1.3840500000011247
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",14,1056,chat_transcripts::14,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",19.724749999998892,17.685054999999394,18.96115999999992,2.0396949999994973
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",15,1057,chat_transcripts::15,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.6142400000008763,0.07934000000062724,0.0,0.5349000000002491
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",15,1057,chat_transcripts::15,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",16.231959999998224,14.849119999999871,14.948079999999209,1.3828399999983532
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",15,1057,chat_transcripts::15,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",12.893459999999735,11.900605000001363,11.977375000000023,0.9928549999983716
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",15,1057,chat_transcripts::15,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",19.314069999999717,17.876695000000353,18.50145999999988,1.4373749999993635
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",15,1057,chat_transcripts::15,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",20.792730000000148,18.62831500000013,19.940280000000143,2.1644150000000195
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",16,1058,chat_transcripts::16,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.5621300000001384,0.07384499999965044,0.0,0.4882850000004879
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",16,1058,chat_transcripts::16,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",12.601654999999568,11.561284999999799,11.65440000000082,1.0403699999997684
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",16,1058,chat_transcripts::16,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",15.16993000000042,14.08941999999982,14.186509999999686,1.0805100000006007
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",16,1058,chat_transcripts::16,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",21.917270000000144,20.661934999999332,20.980829999999173,1.2553350000008123
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",16,1058,chat_transcripts::16,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",24.148279999998934,21.445110000001222,23.25059999999972,2.703169999997712
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",17,1059,chat_transcripts::17,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.5770000000005382,0.07454500000037001,0.0,0.5024550000001682
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",17,1059,chat_transcripts::17,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",13.343839999999929,12.310270000000045,12.396604999999283,1.0335699999998837
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",17,1059,chat_transcripts::17,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",14.800765000000027,13.620505000000094,13.716090000000847,1.180259999999933
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",17,1059,chat_transcripts::17,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",18.437960000000686,17.279479999999836,17.639609999999806,1.15848000000085
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",17,1059,chat_transcripts::17,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",24.053260000000165,21.606265000000846,23.190969999999567,2.446994999999319
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",18,1060,chat_transcripts::18,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.6093200000002241,0.08971999999936031,0.0,0.5196000000008638
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",18,1060,chat_transcripts::18,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",12.693870000000018,11.70083000000055,11.783879999998703,0.9930399999994677
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",18,1060,chat_transcripts::18,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",13.609415000000169,12.63297999999935,12.712304999998736,0.9764350000008193
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",18,1060,chat_transcripts::18,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",22.4651699999999,21.22254500000018,21.676415000000304,1.2426249999997196
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",18,1060,chat_transcripts::18,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",22.326219999999353,19.83920999999995,21.461999999999293,2.487009999999401
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",19,1061,chat_transcripts::19,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.5158200000018098,0.07953000000000543,0.0,0.4362900000018044
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",19,1061,chat_transcripts::19,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",14.106915000001052,12.95006999999977,13.049014999999997,1.156845000001283
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",19,1061,chat_transcripts::19,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",8.449580000000267,7.6801550000009655,7.7436349999999265,0.7694249999993019
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",19,1061,chat_transcripts::19,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.841669999999738,10.876335000000026,11.216519999999974,0.9653349999997118
chat_transcripts,"Conversation-style text with names, emails, phones, and usernames.",19,1061,chat_transcripts::19,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.889274999999344,10.298565000000437,11.270355000000265,1.5907099999989072
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",0,4042,compliance_records::0,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.4337400000025582,0.07420999999823152,0.0,0.35953000000432667
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",0,4042,compliance_records::0,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",7.029215000000022,6.274644999999168,6.337229999998328,0.7545700000008537
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",0,4042,compliance_records::0,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.718574999998594,6.035580000000351,6.088979999999822,0.6829949999982432
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",0,4042,compliance_records::0,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.41439500000132,9.949955000000443,10.825185000001625,1.4644400000008773
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",0,4042,compliance_records::0,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.894115000000681,9.878670000000511,10.330214999999043,1.0154450000001702
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",1,4043,compliance_records::1,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.4287400000009711,0.07287499999719671,0.0,0.3558650000037744
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",1,4043,compliance_records::1,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.893524999999556,6.158514999999909,6.216165000001439,0.7350099999996473
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",1,4043,compliance_records::1,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.891504999999398,6.145584999998022,6.204749999999848,0.7459200000013766
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",1,4043,compliance_records::1,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.952529999998717,9.66219499999923,10.381179999998125,1.2903349999994873
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",1,4043,compliance_records::1,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.24247500000044,9.373224999999508,9.710240000001846,0.8692500000009318
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",2,4044,compliance_records::2,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.4613699999985954,0.07559000000298965,0.0,0.38577999999560575
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",2,4044,compliance_records::2,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.969870000001777,6.220284999999137,6.277534999999546,0.7495850000026394
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",2,4044,compliance_records::2,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.591244999999191,5.9074199999997745,5.958645000001894,0.6838249999994161
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",2,4044,compliance_records::2,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.678540000001192,10.326939999999496,11.10181500000067,1.351600000001696
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",2,4044,compliance_records::2,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",15.463185000000834,13.470650000002848,13.823630000000975,1.9925349999979858
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",3,4045,compliance_records::3,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.8012050000004933,0.12040500000054521,0.0,0.6807999999999481
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",3,4045,compliance_records::3,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",12.941439999998039,11.862094999999329,11.964319999998452,1.0793449999987104
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",3,4045,compliance_records::3,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.593100000001755,10.502265000000932,10.591379999999617,1.0908350000008227
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",3,4045,compliance_records::3,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",22.901584999998903,20.61217499999799,22.01845000000091,2.289410000000913
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",3,4045,compliance_records::3,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",26.552889999999962,25.013854999999552,25.607680000000244,1.5390350000004105
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",4,4046,compliance_records::4,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.7791749999995545,0.13100499999936233,0.0,0.6481700000001922
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",4,4046,compliance_records::4,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",13.070894999999894,11.978274999999172,12.07349000000022,1.0926200000007213
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",4,4046,compliance_records::4,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",12.843050000000034,11.782245000001268,11.87581499999979,1.0608049999987657
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",4,4046,compliance_records::4,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",28.720885000000607,25.94045499999993,27.708064999999493,2.7804300000006776
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",4,4046,compliance_records::4,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",27.658570000000537,25.875520000001018,26.66894000000042,1.7830499999995197
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",5,4047,compliance_records::5,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.5771150000015268,0.0962000000008345,0.0,0.4809150000006923
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",5,4047,compliance_records::5,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",14.438285000000661,13.231509999999247,13.34451000000243,1.2067750000014144
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",5,4047,compliance_records::5,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",13.249055000000709,12.156485000001283,12.255864999999488,1.0925699999994265
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",5,4047,compliance_records::5,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",22.186995000001986,20.048089999998098,21.223739999999225,2.138905000003888
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",5,4047,compliance_records::5,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.483400000000387,9.491060000000573,9.930184999998914,0.9923399999998139
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",6,4048,compliance_records::6,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.4774099999977466,0.07472500000034188,0.0,0.4026849999974047
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",6,4048,compliance_records::6,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.797405000000367,6.066470000000379,6.12715000000108,0.7309349999999881
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",6,4048,compliance_records::6,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",7.221190000000632,6.442494999998871,6.502825000000456,0.7786950000017612
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",6,4048,compliance_records::6,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",13.400740000001576,11.62288000000018,12.734234999998506,1.7778600000013967
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",6,4048,compliance_records::6,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.500609999999,9.616294999999297,9.961900000000412,0.8843149999997024
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",7,4049,compliance_records::7,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.42467500000071823,0.07423000000201796,0.0,0.35044499999870027
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",7,4049,compliance_records::7,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",7.041775000001849,6.29898499999868,6.357000000000568,0.7427900000031684
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",7,4049,compliance_records::7,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.637125000001021,5.950760000001765,6.003009999998454,0.686364999999256
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",7,4049,compliance_records::7,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.197554999999682,9.80434499999987,10.621034999999068,1.3932099999998115
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",7,4049,compliance_records::7,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.470689999998939,9.47439500000229,9.919099999999759,0.9962949999966497
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",8,4050,compliance_records::8,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.47741000000200984,0.07576999999869827,0.0,0.40164000000331157
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",8,4050,compliance_records::8,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",7.194655000002115,6.438465000001514,6.5007749999985265,0.7561900000006005
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",8,4050,compliance_records::8,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.640999999999764,5.92418999999893,5.978420000000284,0.7168100000008337
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",8,4050,compliance_records::8,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.606795000000858,10.203884999999957,11.012500000001069,1.402910000000901
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",8,4050,compliance_records::8,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.880244999998467,9.877749999999708,10.3005550000006,1.0024949999987598
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",9,4051,compliance_records::9,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.4251150000023074,0.074814999999262,0.0,0.3503000000030454
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",9,4051,compliance_records::9,2,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.936469999999417,6.20447000000155,6.264709999999951,0.7319999999978677
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",9,4051,compliance_records::9,3,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",6.6712500000015496,5.978004999999342,6.030289999998928,0.6932450000022072
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",9,4051,compliance_records::9,4,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",11.264530000001827,9.834939999997516,10.68905499999886,1.4295900000043105
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",9,4051,compliance_records::9,5,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",10.426150000000689,9.454500000001786,9.880150000000043,0.9716499999989026
compliance_records,"Compliance records with PANs, bank accounts, driving licenses, and phones.",10,4052,compliance_records::10,1,20,0,0,0,0,0.0,0.0,0.0,"{'overall': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0, 'tp': 0, 'fp': 0, 'fn': 0}, 'per_label': {}}",0.503425000000135,0.08571999999844593,0.0,0.4177050000016891
